image_id,path,question,answer,difficulty
81LWf2jM7VL,e4/e4901e2e.jpg,What shape are the garnet stones?,Oval,0
81LWf2jM7VL,e4/e4901e2e.jpg,What is the metal of the earrings?,Silver,0
81LWf2jM7VL,e4/e4901e2e.jpg,How many millimeters wide are the garnet stones?,Four,2
81LWf2jM7VL,e4/e4901e2e.jpg,Which month is garnet the birthstone for?,January,0
81LWf2jM7VL,e4/e4901e2e.jpg,Where were the earrings hand-crafted?,Imported,0
81rJsIHWbwL,78/785f860c.jpg,What is the closure type of the shoe?,Lace-Up,0
81rJsIHWbwL,78/785f860c.jpg,What is the toe style of the shoe?,Round,0
81rJsIHWbwL,78/785f860c.jpg,What is the warranty period in days?,Ninety,0
81rJsIHWbwL,78/785f860c.jpg,What material is the shoe made of?,Cotton,0
81rJsIHWbwL,78/785f860c.jpg,What shape is the emblem on the shoe?,Triangle,2
715XKP0xyRL,e9/e9b2d2eb.jpg,What style is the shoe?,Loafer,0
715XKP0xyRL,e9/e9b2d2eb.jpg,What is the predominant material of the shoe?,Suede,2
715XKP0xyRL,e9/e9b2d2eb.jpg,What is featured on the shoe's vamp?,Tassels,0
715XKP0xyRL,e9/e9b2d2eb.jpg,What color is the shoe?,Brown,0
715XKP0xyRL,e9/e9b2d2eb.jpg,Where is stitching apparent on the shoe?,Front,0
